rast_id,xmin,xmax,ymin,ymax
/vsicurl/https://landcoverdata.blob.core.windows.net/drcog-lulc/2018/DRCOG_2018_LULC_E3190000_N1680000.tif?st=2025-09-30T18%3A57%3A44Z&se=2025-10-01T19%3A42%3A44Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-10-01T12%3A59%3A31Z&ske=2025-10-08T12%3A59%3A31Z&sks=b&skv=2025-07-05&sig=lk1Ev5yaSshrjdAGUUWEx3x9ZEUNIn2nvgalPj6%2BwIA%3D,-104.82477801900029,-104.71724940939103,39.69780670267633,39.78082131522472
/vsicurl/https://landcoverdata.blob.core.windows.net/drcog-lulc/2018/DRCOG_2018_LULC_E3160000_N1710000.tif?st=2025-09-30T18%3A57%3A44Z&se=2025-10-01T19%3A42%3A44Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-10-01T12%3A59%3A31Z&ske=2025-10-08T12%3A59%3A31Z&sks=b&skv=2025-07-05&sig=lk1Ev5yaSshrjdAGUUWEx3x9ZEUNIn2nvgalPj6%2BwIA%3D,-104.93072190226721,-104.82318937678214,39.78082131522472,39.863738242088026
/vsicurl/https://landcoverdata.blob.core.windows.net/drcog-lulc/2018/DRCOG_2018_LULC_E3160000_N1680000.tif?st=2025-09-30T18%3A57%3A44Z&se=2025-10-01T19%3A42%3A44Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-10-01T12%3A59%3A31Z&ske=2025-10-08T12%3A59%3A31Z&sks=b&skv=2025-07-05&sig=lk1Ev5yaSshrjdAGUUWEx3x9ZEUNIn2nvgalPj6%2BwIA%3D,-104.9313898210913,-104.82398470835535,39.698466846741226,39.781385536867596
/vsicurl/https://landcoverdata.blob.core.windows.net/drcog-lulc/2018/DRCOG_2018_LULC_E3160000_N1650000.tif?st=2025-09-30T18%3A57%3A44Z&se=2025-10-01T19%3A42%3A44Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-10-01T12%3A59%3A31Z&ske=2025-10-08T12%3A59%3A31Z&sks=b&skv=2025-07-05&sig=lk1Ev5yaSshrjdAGUUWEx3x9ZEUNIn2nvgalPj6%2BwIA%3D,-104.93205609830277,-104.82477801900029,39.61611009040642,39.69903043963357
/vsicurl/https://landcoverdata.blob.core.windows.net/drcog-lulc/2018/DRCOG_2018_LULC_E3130000_N1710000.tif?st=2025-09-30T18%3A57%3A44Z&se=2025-10-01T19%3A42%3A44Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-10-01T12%3A59%3A31Z&ske=2025-10-08T12%3A59%3A31Z&sks=b&skv=2025-07-05&sig=lk1Ev5yaSshrjdAGUUWEx3x9ZEUNIn2nvgalPj6%2BwIA%3D,-105.03746067464014,-104.93005228976945,39.781385536867596,39.86420624933747
/vsicurl/https://landcoverdata.blob.core.windows.net/drcog-lulc/2018/DRCOG_2018_LULC_E3130000_N1680000.tif?st=2025-09-30T18%3A57%3A44Z&se=2025-10-01T19%3A42%3A44Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-10-01T12%3A59%3A31Z&ske=2025-10-08T12%3A59%3A31Z&sks=b&skv=2025-07-05&sig=lk1Ev5yaSshrjdAGUUWEx3x9ZEUNIn2nvgalPj6%2BwIA%3D,-105.03800322747212,-104.93072190226721,39.69903043963357,39.781853028138705
/vsicurl/https://landcoverdata.blob.core.windows.net/drcog-lulc/2018/DRCOG_2018_LULC_E3130000_N1650000.tif?st=2025-09-30T18%3A57%3A44Z&se=2025-10-01T19%3A42%3A44Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-10-01T12%3A59%3A31Z&ske=2025-10-08T12%3A59%3A31Z&sks=b&skv=2025-07-05&sig=lk1Ev5yaSshrjdAGUUWEx3x9ZEUNIn2nvgalPj6%2BwIA%3D,-105.03854446270081,-104.9313898210913,39.61667304852481,39.699497413496616
/vsicurl/https://landcoverdata.blob.core.windows.net/drcog-lulc/2018/DRCOG_2018_LULC_E3100000_N1710000.tif?st=2025-09-30T18%3A57%3A44Z&se=2025-10-01T19%3A42%3A44Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-10-01T12%3A59%3A31Z&ske=2025-10-08T12%3A59%3A31Z&sks=b&skv=2025-07-05&sig=lk1Ev5yaSshrjdAGUUWEx3x9ZEUNIn2nvgalPj6%2BwIA%3D,-105.14420073389391,-105.03691677244376,39.781853028138705,39.86457746736308
/vsicurl/https://landcoverdata.blob.core.windows.net/drcog-lulc/2018/DRCOG_2018_LULC_E3100000_N1680000.tif?st=2025-09-30T18%3A57%3A44Z&se=2025-10-01T19%3A42%3A44Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-10-01T12%3A59%3A31Z&ske=2025-10-08T12%3A59%3A31Z&sks=b&skv=2025-07-05&sig=lk1Ev5yaSshrjdAGUUWEx3x9ZEUNIn2nvgalPj6%2BwIA%3D,-105.14461797302432,-105.03746067464014,39.699497413496616,39.78222381322045
/vsicurl/https://landcoverdata.blob.core.windows.net/drcog-lulc/2018/DRCOG_2018_LULC_E3100000_N1650000.tif?st=2025-09-30T18%3A57%3A44Z&se=2025-10-01T19%3A42%3A44Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-10-01T12%3A59%3A31Z&ske=2025-10-08T12%3A59%3A31Z&sks=b&skv=2025-07-05&sig=lk1Ev5yaSshrjdAGUUWEx3x9ZEUNIn2nvgalPj6%2BwIA%3D,-105.14503423829593,-105.03800322747212,39.61713950743067,39.699867790762944
/vsicurl/https://landcoverdata.blob.core.windows.net/drcog-lulc/2018/DRCOG_2018_LULC_E3100000_N1620000.tif?st=2025-09-30T18%3A57%3A44Z&se=2025-10-01T19%3A42%3A44Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-10-01T12%3A59%3A31Z&ske=2025-10-08T12%3A59%3A31Z&sks=b&skv=2025-07-05&sig=lk1Ev5yaSshrjdAGUUWEx3x9ZEUNIn2nvgalPj6%2BwIA%3D,-105.1454495280715,-105.03854446270081,39.53477936204166,39.61750949532128
